"","Var1","Var2","value"
"1221","4E-BP1","IGLC2",-0.372602485995914
"1222","TNFB","IGLC2",-0.211354771752212
"1223","MCP-1","IGLC2",-0.383287410711947
"1224","CSF-1","IGLC2",0.570257832301393
"1225","CD5","IGLC2",-0.186181891123781
"1226","CCL23","IGLC2",-0.282815066293839
"1227","PD-L2","IGLC2",-0.209101754526412
"1228","SCF","IGLC2",-0.499359256652294
"1229","NEMO","IGLC2",-0.366880237273783
"1230","VEGFD","IGLC2",-0.440201560469055
"1231","FABP2","IGLC2",-0.315658509339491
"1232","CD8A","IGLC2",-0.343162680889708
"1233","PARP-1","IGLC2",-0.27006224742917
"1234","HSP 27","IGLC2",-0.455408091090499
"1235","FGF-19","IGLC2",-0.201576208907167
"1236","AXIN1","IGLC2",-0.197528024024729
"1237","CCL19","IGLC2",-0.337131251446294
"1238","ANG","IGLC2",-0.203293099720678
"1239","CD59","IGLC2",-0.22082606910899
"1240","PROC","IGLC2",-0.209207612112297
"1241","NCAM1","IGLC2",-0.245853805856524
"1242","LILRB1","IGLC2",-0.335099290464117
"1243","CDH1","IGLC2",-0.216808809454101
"1244","NOTCH1","IGLC2",-0.192829042994652
"1245","PLXNB2","IGLC2",-0.26434411905193
"1246","FCN2","IGLC2",-0.230250069661639
"1247","THBS4","IGLC2",-0.211503599197148
"1248","DPP4","IGLC2",-0.216239320408656
"1249","TIMP1","IGLC2",-0.404352119737491
"1250","GP1BA","IGLC2",-0.375654295808673
"1251","CFHR5","IGLC2",-0.433477432214183
"1252","GNLY","IGLC2",-0.217981602407865
"1253","COMP","IGLC2",-0.281960903963878
"1254","PCOLCE","IGLC2",-0.261399000778994
"1255","TIE1","IGLC2",-0.476196075866765
"1256","LYVE1","IGLC2",-0.366974745074131
"1257","FCGR2A","IGLC2",-0.44502933574777
"1258","TIMD4","IGLC2",-0.253988451685967
"1259","CST3","IGLC2",-0.332938189931258
"1260","OSM","PGF",0.473982044114832
"1261","HGF","PGF",0.474249138641386
"1262","IL7","PGF",0.49851845679709
"1263","MCP-2","PGF",0.457603696474008
"1264","CCL23","PGF",0.56864700896655
"1265","NEMO","PGF",0.509054387309848
"1266","SELL","PGF",-0.297021963299403
"1267","LEP","IL18",-0.192177668399459
"1268","REG1A","IL18",-0.185369948685497
"1269","CNDP1","COL18A1",-0.250616396970629
"1270","SERPINA7","COL18A1",-0.245402464682701
"1271","NID1","COL18A1",-0.199178058330977
"1272","PTPRS","COL18A1",-0.232696335597637
"1273","CCL14","COL18A1",-0.245130271068378
"1274","MBL2","COL18A1",0.738526794752546
"1275","EN-RAGE","LILRB2",0.43045529775665
"1276","TGM2","LILRB2",-0.23520122856084
"1277","GIF","TF",0.46869136078609
"1278","TRANCE","TF",0.48799064933187
"1279","EN-RAGE","TF",0.576426678444929
"1280","CST5","TF",-0.227044999692581
"1281","VEGFA","TF",0.429837349335834
"1282","IL18","TF",0.480990663847379
"1283","CSF-1","TF",-0.255536706882371
"1284","VEGFD","TF",0.479217883565247
"1285","PARP-1","TF",0.465873230241457
"1286","HSP 27","TF",0.598447809001035
"1287","CFHR5","TF",0.528267166786218
"1288","GDF-2","GIF",-0.218273972590547
"1289","IL18","GIF",0.428322096253198
"1290","CSF-1","GIF",-0.23334772183137
"1291","uPA","GIF",-0.220422971200949
"1292","HSP 27","GIF",0.439559454495167
"1293","SAA4","GIF",-0.215963729388964
"1294","SELL","GIF",-0.186798291004015
"1295","MCP-1","LPL",-0.28149493110169
"1296","CD5","LPL",-0.185346262676843
"1297","VEGFD","LPL",-0.269433295426771
"1298","TNF","LPL",-0.192524720270874
"1299","TNFSF14","LPL",0.788564064013813
"1300","AGRP","LPL",0.523103610850244
"1301","CXCL11","LPL",0.5344370012285
"1302","CTSL1","LPL",0.606748015529973
"1303","CCL19","LPL",-0.202180579996524
"1304","ADA","LPL",0.476455540424348
"1305","CA3","LPL",0.729412520483928
"1306","SERPINA7","LPL",0.446405941785405
"1307","VCAM1","LPL",0.80815974544469
"1308","CD46","LPL",-0.216503695610644
"1309","TCN2","LPL",0.468252476852149
"1310","GNLY","LPL",-0.186150833901282
"1311","PTPRS","LPL",0.449699390481463
"1312","CCL14","LPL",0.474405149449195
"1313","KIT","RAGE",0.555428158987803
"1314","GT","RAGE",0.571533627851225
"1315","EN-RAGE","RAGE",0.551674480698113
"1316","TNFRSF9","RAGE",0.617789347952382
"1317","IL-10RB","RAGE",0.458859931603571
"1318","CXCL5","RAGE",0.504259775510943
"1319","VEGFA","RAGE",0.522400726221919
"1320","4E-BP1","RAGE",0.488480613832121
"1321","CD5","RAGE",0.530938878443436
"1322","CCL11","RAGE",0.453324253616727
"1323","NID1","RAGE",0.591153605641725
"1324","GP1BA","RAGE",0.45607734568865
"1325","PCOLCE","RAGE",0.593599382277964
"1326","LYVE1","RAGE",0.569530608190988
"1327","FCGR2A","RAGE",0.476134657922932
"1328","TIMD4","RAGE",0.440802437765514
"1329","GT","KIT",0.726748028324041
"1330","TRANCE","KIT",0.490321043515049
"1331","EN-RAGE","KIT",0.589045315973788
"1332","TNFRSF9","KIT",0.528945525457504
"1333","VEGFA","KIT",0.574845585670083
"1334","Flt3L","KIT",0.477615789761882
"1335","IL-12B","KIT",0.69552505114926
"1336","MCP-1","KIT",0.512365639078135
"1337","CD5","KIT",0.450452402185287
"1338","CD8A","KIT",0.444510959456179
"1339","GP1BA","KIT",0.532741400084022
"1340","PCOLCE","KIT",0.466672687008958
"1341","LYVE1","KIT",0.549059428055102
"1342","FCGR2A","KIT",0.507492851508067
"1343","TIMD4","KIT",0.560590638319596
"1344","EN-RAGE","GT",0.564321457224103
"1345","TNFRSF9","GT",0.620899606804614
"1346","VEGFA","GT",0.560822075389264
"1347","CD244","GT",0.484060614662764
"1348","4E-BP1","GT",0.476887789212207
"1349","IL-12B","GT",0.438897324590704
"1350","MCP-1","GT",0.496244185466304
"1351","CD5","GT",0.580724027757434
"1352","CD8A","GT",0.47580302568565
"1353","NID1","GT",0.428238540844909
"1354","GP1BA","GT",0.541642728402321
"1355","PCOLCE","GT",0.578156076537966
"1356","LYVE1","GT",0.606610815934515
"1357","FCGR2A","GT",0.477494488087296
"1358","TIMD4","GT",0.576896070850311
"1359","CSF-1","MARCO",-0.24836822652341
"1360","CCL23","MARCO",0.547741292103503
"1361","ENG","MARCO",-0.196210639426958
"1362","SELL","MARCO",-0.290125365168826
"1363","MET","MARCO",-0.214441862079723
"1364","TRAIL","GDF-2",-0.27660461682815
"1365","4E-BP1","GDF-2",-0.257078841426232
"1366","IL18","GDF-2",-0.182384969310325
"1367","CXCL1","GDF-2",0.548938097874516
"1368","CCL28","GDF-2",-0.253395294994176
"1369","VEGFD","GDF-2",-0.195130611852603
"1370","FABP2","GDF-2",-0.372158981011978
"1371","HSP 27","GDF-2",-0.188095403612096
"1372","FGF-19","GDF-2",-0.207911925892923
"1373","TGF-alpha","GDF-2",-0.186685788147176
"1374","CCL19","GDF-2",-0.186500058338955
"1375","PRSS2","GDF-2",-0.247617158913341
"1376","ST6GAL1","GDF-2",-0.275971893153604
"1377","F11","GDF-2",-0.198065661401562
"1378","NCAM1","GDF-2",-0.260583180689455
"1379","PLXNB2","GDF-2",-0.384259676388822
"1380","NRP1","GDF-2",-0.4202287271741
"1381","ENG","GDF-2",-0.304206587063058
"1382","DPP4","GDF-2",-0.2970044272304
"1383","TIMP1","GDF-2",-0.321292587343215
"1384","CFHR5","GDF-2",-0.225341242055874
"1385","MET","GDF-2",-0.341795312020957
"1386","SERPINA5","GDF-2",-0.189102432666481
"1387","PCOLCE","GDF-2",-0.221734770772633
"1388","LYVE1","GDF-2",-0.344310754342491
"1389","TRAIL","hOSCAR",0.52513480726006
"1390","IL-10RB","hOSCAR",-0.238034644518523
"1391","MMP-10","hOSCAR",-0.191142927171751
"1392","OSM","hOSCAR",-0.366651113334593
"1393","HAOX1","hOSCAR",-0.185935677164155
"1394","HGF","hOSCAR",-0.228414928984232
"1395","CDCP1","hOSCAR",-0.226302080227209
"1396","CXCL10","hOSCAR",-0.34651386131158
"1397","Flt3L","hOSCAR",-0.203192888388893
"1398","CX3CL1","hOSCAR",0.496653109288002
"1399","TNFB","hOSCAR",-0.184476702177143
"1400","PD-L2","hOSCAR",-0.217350603446262
"1401","CXCL9","hOSCAR",-0.207300334742095
"1402","NEMO","hOSCAR",-0.337963829745207
"1403","OPG","hOSCAR",-0.22148558014027
"1404","AXIN1","hOSCAR",-0.317102677184327
"1405","IL-18R1","hOSCAR",0.44994902178031
"1406","LAP TGF-beta-1","hOSCAR",-0.193452324011487
"1407","CD59","hOSCAR",-0.225166080689033
"1408","PROC","hOSCAR",-0.274571287499931
"1409","NOTCH1","hOSCAR",-0.300755231766802
"1410","FCN2","hOSCAR",-0.203401703426398
"1411","SELL","hOSCAR",0.488617627569213
"1412","TIE1","hOSCAR",-0.223770616772893
"1413","CST3","hOSCAR",-0.250108774142106
"1414","EN-RAGE","TRANCE",0.626112024316728
"1415","TNFRSF9","TRANCE",0.469243249513856
"1416","VEGFA","TRANCE",0.511701072467917
"1417","IL18","TRANCE",0.471751048329121
"1418","CD8A","TRANCE",0.466014226753624
"1419","CD59","TRANCE",0.467873295423903
"1420","MET","TRANCE",-0.204916952529431
"1421","FCGR2A","TRANCE",0.492322379470642
"1422","TIMD4","TRANCE",0.430659293884268
"1423","TNFRSF9","HB-EGF",0.471954301119495
"1424","VEGFA","HB-EGF",0.47181933448469
"1425","THPO","HB-EGF",0.425879571089262
"1426","CXCL1","HB-EGF",-0.245326648168808
"1427","TGM2","HB-EGF",-0.194544026589642
"1428","FGF-21","HB-EGF",0.798347359368526
"1429","uPA","HB-EGF",-0.278601943245149
"1430","AXIN1","HB-EGF",-0.200107622604309
"1431","ICAM3","HB-EGF",-0.235061398709806
"1432","CDH1","HB-EGF",-0.19052439809091
"1433","IGFBP6","HB-EGF",-0.27511321731412
"1434","MET","HB-EGF",0.435198632899904
"1435","NRP1","MMP12",-0.217840996523114
"1436","ENG","MMP12",-0.205495949186419
"1437","CD46","MMP12",-0.186093195990197
"1438","MET","MMP12",-0.419320817617467
"1439","IGFBP3","MMP12",0.533776055504637
"1440","TNFRSF9","EN-RAGE",0.541381065741072
"1441","VEGFA","EN-RAGE",0.851636077167214
"1442","CCL4","EN-RAGE",-0.308178657091292
"1443","4E-BP1","EN-RAGE",0.436857254097451
"1444","IL18","EN-RAGE",0.599540663263883
"1445","MCP-1","EN-RAGE",0.526414220268766
"1446","CXCL1","EN-RAGE",-0.188668956262649
"1447","TGM2","EN-RAGE",-0.196947659014441
"1448","CD5","EN-RAGE",0.637741566572827
"1449","VEGFD","EN-RAGE",0.571045870239501
"1450","CD8A","EN-RAGE",0.616895377669604
"1451","PARP-1","EN-RAGE",0.492260707886351
"1452","FGF-19","EN-RAGE",0.521033670406729
"1453","CCL19","EN-RAGE",0.499480735687287
"1454","PRSS2","EN-RAGE",0.452943789355853
"1455","ENG","EN-RAGE",0.454653997232982
"1456","TIMP1","EN-RAGE",0.427938258089282
"1457","NID1","EN-RAGE",0.427280288957725
"1458","GP1BA","EN-RAGE",0.508333837851762
"1459","CFHR5","EN-RAGE",0.658395578818801
"1460","PCOLCE","EN-RAGE",0.652968776880007
"1461","LYVE1","EN-RAGE",0.686986560726448
"1462","FCGR2A","EN-RAGE",0.610216647976614
"1463","TIMD4","EN-RAGE",0.544344006089201
"1464","CD244","CST5",-0.204996722997179
"1465","4E-BP1","CST5",-0.315491381696883
"1466","Flt3L","CST5",0.46137195364681
"1467","IL-12B","CST5",0.515865736525092
"1468","CCL28","CST5",-0.194118879849911
"1469","TGM2","CST5",0.432800756689359
"1470","SCF","CST5",-0.186575885309642
"1471","VEGFD","CST5",-0.317138449955671
"1472","CXCL11","CST5",-0.199230906278341
"1473","FGF-19","CST5",-0.230898609550411
"1474","PRSS2","CST5",-0.302326992934292
"1475","DPP4","CST5",-0.358187525526756
"1476","SERPINA7","CST5",-0.206775377561942
"1477","NID1","CST5",-0.208180244750646
"1478","CFHR5","CST5",-0.345299600931893
"1479","CR2","CST5",-0.212205583185782
"1480","MET","CST5",-0.281436415843006
"1481","CCL14","CST5",-0.199635782392871
"1482","PCOLCE","CST5",-0.241933119502002
"1483","LYVE1","CST5",-0.234803322289295
"1484","IL-10RB","TNFRSF9",0.455456810233355
"1485","VEGFA","TNFRSF9",0.568093925243382
"1486","CD244","TNFRSF9",0.534015432339315
"1487","4E-BP1","TNFRSF9",0.537924768082207
"1488","THPO","TNFRSF9",0.430700526693068
"1489","CSF-1","TNFRSF9",-0.18664191258369
"1490","CD5","TNFRSF9",0.48946588879512
"1491","VEGFD","TNFRSF9",0.466695841432137
"1492","CCL11","TNFRSF9",0.460753566915053
"1493","TNF","TNFRSF9",0.426718236531459
"1494","uPA","TNFRSF9",-0.30915813550935
"1495","CD8A","TNFRSF9",0.460824655596605
"1496","LIF-R","TNFRSF9",0.518601510733917
"1497","NID1","TNFRSF9",0.483396235346979
"1498","GP1BA","TNFRSF9",0.56598022541462
"1499","PCOLCE","TNFRSF9",0.498922702563615
"1500","LYVE1","TNFRSF9",0.549549189218637
"1501","FCGR2A","TNFRSF9",0.566152263593163
"1502","TIMD4","TNFRSF9",0.583229367714216
"1503","IL-10RB","CD40",0.463035412205746
"1504","OSM","CD40",0.474919785150144
"1505","HAOX1","CD40",0.474692545682799
"1506","HGF","CD40",0.468984974750112
"1507","TNFRSF13B","CD40",0.635323191711858
"1508","CXCL10","CD40",0.43425619187193
"1509","MCP-2","CD40",0.501962548721592
"1510","CXCL1","CD40",0.513328997174923
"1511","PD-L2","CD40",0.452276979569522
"1512","CXCL9","CD40",0.426328575756539
"1513","CCL11","CD40",0.448943247538784
"1514","TNF","CD40",0.454274263932047
"1515","NRP1","CD40",-0.214565628735055
"1516","CA1","CD40",-0.208456956165006
"1517","SERPINA5","CD40",0.458957126817118
"1518","CCL25","TRAIL",0.453245011700108
"1519","OSM","TRAIL",-0.26388700466364
"1520","CXCL10","TRAIL",-0.263698036168734
"1521","Flt3L","TRAIL",-0.299540554210994
"1522","IL18","TRAIL",0.432006936229993
"1523","CX3CL1","TRAIL",0.476810448223698
"1524","CCL28","TRAIL",0.619450625610731
"1525","CXCL9","TRAIL",-0.230362610939333
"1526","TNF","TRAIL",-0.370339755032828
"1527","LIF-R","TRAIL",-0.376979443340978
"1528","CXCL11","TRAIL",0.448355443617948
"1529","AXIN1","TRAIL",-0.394891738091614
"1530","IL-18R1","TRAIL",0.425588821454727
"1531","LAP TGF-beta-1","TRAIL",-0.219482178829664
"1532","CD59","TRAIL",-0.249197969773257
"1533","PAM","TRAIL",-0.205929301923918
"1534","PROC","TRAIL",-0.22960219987367
"1535","IL7R","TRAIL",-0.28457977274636
"1536","ICAM3","TRAIL",-0.260443995488963
"1537","CDH1","TRAIL",-0.281012201813301
"1538","SAA4","TRAIL",-0.398725598124066
"1539","GNLY","TRAIL",-0.194278920124132
"1540","IGFBP6","TRAIL",-0.303984277484847
"1541","TNC","TRAIL",-0.307177786092068
"1542","FCGR2A","TRAIL",-0.203609303964278
"1543","CX3CL1","TWEAK",0.457763061713652
"1544","IFN-gamma","IL-10RB",0.480514431636372
"1545","OSM","IL-10RB",0.492295772501362
"1546","HGF","IL-10RB",0.489720764534763
"1547","4E-BP1","IL-10RB",0.530069129966455
"1548","CSF-1","IL-10RB",-0.185681751607872
"1549","CXCL9","IL-10RB",0.489100360209123
"1550","SCF","IL-10RB",0.516642875040537
"1551","NEMO","IL-10RB",0.458535435697902
"1552","TNF","IL-10RB",0.454909267251422
"1553","TIE1","IL-10RB",0.457932583059949
"1554","FCGR2A","IL-10RB",0.427845794524027
"1555","CXCL1","STAMBP",0.499233571857381
"1556","TNF","STAMBP",0.449196690780477
"1557","SAA4","STAMBP",0.455183160003326
"1558","VCAM1","STAMBP",-0.187489607090487
"1559","CR2","STAMBP",-0.288794600383087
"1560","LEP","MMP-10",-0.239636430985825
"1561","TNF","MMP-10",-0.291441643289005
"1562","LIF-R","MMP-10",-0.240278290223685
"1563","CCL19","MMP-10",-0.193455254540324
"1564","CD59","MMP-10",-0.261601013706632
"1565","PAM","MMP-10",-0.295359181157942
"1566","ICAM3","MMP-10",-0.196627432530171
"1567","SAA4","MMP-10",-0.205371098589351
"1568","CD46","MMP-10",-0.3487414834983
"1569","IGFBP6","MMP-10",-0.248177411830598
"1570","ANGPTL3","MMP-10",-0.224302814959769
"1571","SELL","MMP-10",-0.294591555753531
"1572","TNC","MMP-10",-0.237552272396765
"1573","TGFBI","MMP-10",-0.287208458658896
"1574","CXCL10","CCL25",-0.266266501511838
"1575","Flt3L","CCL25",-0.207288518454348
"1576","CX3CL1","CCL25",0.432628658717051
"1577","MCP-1","CCL25",-0.217194300239548
"1578","CCL28","CCL25",0.465926365547486
"1579","NEMO","CCL25",-0.254929120381102
"1580","TNF","CCL25",-0.3291974946521
"1581","CD8A","CCL25",-0.276593992861565
"1582","LIF-R","CCL25",-0.251590123603191
"1583","PD-L1","CCL25",-0.300223315353958
"1584","FGF-19","CCL25",-0.248685064945039
"1585","AXIN1","CCL25",-0.265014520326734
"1586","LAP TGF-beta-1","CCL25",-0.363756855927952
"1587","ANG","CCL25",-0.373045257791628
"1588","CD59","CCL25",-0.324841334466594
"1589","IL7R","CCL25",-0.256943123352848
"1590","ICAM3","CCL25",-0.264693054823332
"1591","CDH1","CCL25",-0.23165443140759
"1592","NOTCH1","CCL25",-0.217721791088616
"1593","GNLY","CCL25",-0.39189538857226
"1594","IGFBP6","CCL25",-0.246832776737848
"1595","TNC","CCL25",-0.398543380857698
"1596","TIE1","CCL25",-0.240184415887061
"1597","FCGR2A","CCL25",-0.353057485333779
"1598","HAOX1","IFN-gamma",0.520585465952773
"1599","HGF","IFN-gamma",0.534273630984836
"1600","4E-BP1","IFN-gamma",0.46692763103336
"1601","CXCL10","IFN-gamma",0.438583030002656
"1602","CSF-1","IFN-gamma",-0.319198319928379
"1603","CCL28","IFN-gamma",-0.200175795222424
"1604","SCF","IFN-gamma",0.52491507563962
"1605","NEMO","IFN-gamma",0.454926289523975
"1606","TNF","IFN-gamma",0.681081647001524
"1607","AGRP","IFN-gamma",-0.26241604050848
"1608","NRP1","IFN-gamma",-0.198340915514721
"1609","TIE1","IFN-gamma",0.428951960631339
"1610","CXCL11","CXCL5",0.460801079408963
"1611","CCL20","CXCL5",0.57003690026675
"1612","CA3","CXCL5",0.466143266855668
"1613","CNDP1","CXCL5",0.464731512668484
"1614","SERPINA7","CXCL5",0.488671291009502
"1615","FCGR3B","CXCL5",0.510715825794348
"1616","PTPRS","CXCL5",0.452348866929105
"1617","CCL14","CXCL5",0.478347084221311
"1618","TGFBI","CXCL5",-0.186112088218242
"1619","VEGFA","OSM",-0.23150727580176
"1620","HAOX1","OSM",0.458246739493531
"1621","HGF","OSM",0.447241137059345
"1622","TNFRSF13B","OSM",0.441559039338298
"1623","CXCL10","OSM",0.644775807260689
"1624","Flt3L","OSM",0.455720673598794
"1625","CSF-1","OSM",-0.18596419105242
"1626","CCL28","OSM",-0.248205851382453
"1627","PD-L2","OSM",0.613932733672114
"1628","CXCL9","OSM",0.646601870548525
"1629","NEMO","OSM",0.541526941403001
"1630","CCL11","OSM",0.436332068565488
"1631","CASP-8","OSM",-0.274613567303507
"1632","AXIN1","OSM",0.520580452160938
"1633","IL-18R1","OSM",-0.305399154113581
"1634","PRSS2","OSM",-0.229857859031247
"1635","NRP1","OSM",-0.268323742895739
"1636","ENG","OSM",-0.225326382235651
"1637","CR2","OSM",-0.260608247654774
"1638","SELL","OSM",-0.49358930750606
"1639","SERPINA5","OSM",0.457200033176656
"1640","HAOX1","CD4",0.436979084148318
"1641","HGF","CD4",0.578513206393589
"1642","CXCL1","CD4",0.497086107705231
"1643","FABP2","CD4",-0.184107175906327
"1644","ST6GAL1","CD4",-0.191288190087973
"1645","NRP1","CD4",-0.197861587414014
"1646","SAA4","CD4",0.472218399062069
"1647","CR2","CD4",-0.206452565700609
"1648","MET","CD4",-0.201291479543748
"1649","TGM2","MCP-4",0.4694967940417
"1650","FGF-19","MCP-4",-0.219442999093625
"1651","CCL19","MCP-4",-0.214533443892336
"1652","ANG","MCP-4",-0.274165158470256
"1653","CHL1","MCP-4",-0.207504098885068
"1654","LILRB1","MCP-4",-0.19945135097891
"1655","DPP4","MCP-4",-0.242789054719981
"1656","CD46","MCP-4",-0.225538815764651
"1657","CFHR5","MCP-4",-0.188951570775859
"1658","TIE1","MCP-4",-0.184398834223778
"1659","FCGR2A","MCP-4",-0.182427625573346
"1660","IL18","VEGFA",0.585322971355053
"1661","CXCL1","VEGFA",-0.336327036198808
"1662","CCL28","VEGFA",0.434611641539718
"1663","CD5","VEGFA",0.631971098920154
"1664","VEGFD","VEGFA",0.434169614004811
"1665","uPA","VEGFA",-0.19277513623689
"1666","CD8A","VEGFA",0.453534215790953
"1667","AXIN1","VEGFA",-0.292063206038084
"1668","CCL19","VEGFA",0.467498376427535
"1669","IL-18R1","VEGFA",0.501477858112249
"1670","PROC","VEGFA",-0.25022189535878
"1671","PRSS2","VEGFA",0.44499258496516
"1672","CDH1","VEGFA",-0.205100209927588
"1673","NRP1","VEGFA",0.439151414248315
"1674","ENG","VEGFA",0.518727999476409
"1675","NID1","VEGFA",0.489409329383847
"1676","GP1BA","VEGFA",0.514421608115672
"1677","CFHR5","VEGFA",0.520523570844176
"1678","SELL","VEGFA",0.459578110664756
"1679","PCOLCE","VEGFA",0.570868230595108
"1680","LYVE1","VEGFA",0.691459654873802
"1681","TIMD4","VEGFA",0.614444314062862
"1682","CCL4","CD244",-0.260594444356304
"1683","IL8","CD244",-0.264304320813312
"1684","CSF-1","CD244",-0.283059126826859
"1685","CXCL1","CD244",-0.201695609452899
"1686","NEMO","CD244",0.428600608058735
"1687","HSP 27","CD244",0.436939273906887
"1688","FETUB","CD244",-0.208898267710953
"1689","GP1BA","CD244",0.565405142852552
"1690","CD46","CD244",-0.261282784992368
"1691","COMP","CD244",0.4460997747007
"1692","LYVE1","CD244",0.52623546991694
"1693","FCGR2A","CD244",0.553064987274004
"1694","TIMD4","CD244",0.474293165325613
"1695","CST3","CD244",0.6150070846656
"1696","TGM2","CXCL6",-0.23873347483787
"1697","CD5","CXCL6",0.46431201463869
"1698","uPA","CXCL6",-0.241589028692817
"1699","CTSL1","CXCL6",-0.186051428408473
"1700","LAP TGF-beta-1","CXCL6",-0.183222624382742
"1701","VCAM1","CXCL6",-0.193756615502467
"1702","IGFBP6","CXCL6",-0.262154995419628
"1703","IGFBP3","CXCL6",-0.261859969957819
"1704","4E-BP1","CCL4",-0.227287564409344
"1705","MCP-1","CCL4",-0.209204231154447
"1706","VEGFD","CCL4",-0.339946548645326
"1707","FABP2","CCL4",-0.372153162423607
"1708","CD8A","CCL4",-0.273086028594101
"1709","PARP-1","CCL4",-0.234883897740463
"1710","FGF-19","CCL4",-0.405027178836125
"1711","CCL19","CCL4",-0.308951586292978
"1712","ADA","CCL4",-0.216963311950643
"1713","PRSS2","CCL4",-0.237983187175107
"1714","LILRB1","CCL4",-0.273702926803685
"1715","PLXNB2","CCL4",-0.186092857893896
"1716","FCN2","CCL4",-0.193847404481974
"1717","DPP4","CCL4",-0.192717129392164
"1718","GP1BA","CCL4",-0.313478745157323
"1719","CFHR5","CCL4",-0.336755672310364
"1720","EFEMP1","CCL4",-0.225146146121394
"1721","ANGPTL3","CCL4",-0.229111629835366
"1722","MET","CCL4",-0.269396131643826
"1723","FCGR3B","CCL4",-0.18630255296742
"1724","COMP","CCL4",-0.18656580174562
"1725","PCOLCE","CCL4",-0.345416368504918
"1726","TIE1","CCL4",-0.226348750605554
"1727","LYVE1","CCL4",-0.346102962066268
"1728","FCGR2A","CCL4",-0.280746537508219
"1729","HGF","HAOX1",0.781005953670588
"1730","SCF","HAOX1",0.509791221797865
"1731","CDH1","HAOX1",0.459459170043092
"1732","THBS4","HAOX1",0.477060561522132
"1733","SELL","HAOX1",-0.28715081555223
"1734","TNFRSF13B","HGF",0.473930692980099
"1735","CXCL10","HGF",0.469614420521788
"1736","Flt3L","HGF",0.450562551909704
"1737","IL18","HGF",-0.202490754600856
"1738","CXCL1","HGF",0.470776359994049
"1739","CXCL9","HGF",0.435006820343967
"1740","TNF","HGF",0.476211284535983
"1741","CASP-8","HGF",-0.220809445766727
"1742","CDH1","HGF",0.485944047261094
"1743","NRP1","HGF",-0.212776738034024
"1744","CR2","HGF",-0.244820793021175
"1745","SELL","HGF",-0.260079128127609
"1746","ADA","CCL3",-0.283807052768497
"1747","NOTCH1","CCL3",-0.197919018206978
"1748","CA1","CCL3",-0.186951116661415
"1749","CSF-1","4E-BP1",-0.255087613457437
"1750","TGM2","4E-BP1",-0.283244712390807
"1751","CD5","4E-BP1",0.525916622500158
"1752","SCF","4E-BP1",0.749962881145503
"1753","VEGFD","4E-BP1",0.661104280146881
"1754","uPA","4E-BP1",-0.359719639682642
"1755","CD8A","4E-BP1",0.432230963698535
"1756","FGF-19","4E-BP1",0.498132336650556
"1757","GP1BA","4E-BP1",0.451925809919083
"1758","CFHR5","4E-BP1",0.544671366872105
"1759","IGFBP6","4E-BP1",-0.339112168025988
"1760","MET","4E-BP1",0.446707189381161
"1761","PCOLCE","4E-BP1",0.648599019506992
"1762","TIE1","4E-BP1",0.448134083441855
"1763","LYVE1","4E-BP1",0.550968987547621
"1764","FCGR2A","4E-BP1",0.498872183693241
"1765","F11","LEP",-0.311400671066831
"1766","FETUB","DNER",0.515341918965808
"1767","IGFBP6","DNER",-0.197106865283017
"1768","IGFBP3","DNER",-0.1911493935793
"1769","CST3","DNER",-0.203288853957675
"1770","IL7","CDCP1",0.434350951595346
"1771","TNFRSF13B","CDCP1",0.457773438536431
"1772","CXCL10","CDCP1",0.462355891744132
"1773","IL18","CDCP1",-0.210621229865439
"1774","CXCL1","CDCP1",0.446276544346765
"1775","CCL28","CDCP1",-0.237581571718403
"1776","AXIN1","CDCP1",0.461647757011585
"1777","IL-18R1","CDCP1",-0.302016094708935
"1778","NOTCH1","CDCP1",0.432321231099338
"1779","NRP1","CDCP1",-0.389650418819544
"1780","ENG","CDCP1",-0.332378589433917
"1781","CR2","CDCP1",-0.209971566989229
"1782","SELL","CDCP1",-0.332678889845433
"1783","MET","CDCP1",-0.224392430234971
"1784","NEMO","IL8",-0.22776585846729
"1785","PD-L1","IL8",-0.193886726571014
"1786","FCGR2A","IL8",-0.203988455341747
"1787","CST3","IL8",-0.238011777696445
"1788","TNFRSF13B","IL7",0.46626724846967
"1789","MMP-1","IL7",0.518763575582137
"1790","CSF-1","IL7",-0.21369797402356
"1791","CCL28","IL7",-0.268655859761188
"1792","CCL23","IL7",0.574835582118022
"1793","PD-L2","IL7",0.563006373256448
"1794","NEMO","IL7",0.610383942537094
"1795","TNF","IL7",0.494478275699879
"1796","TGF-alpha","IL7",-0.202887806665883
"1797","AXIN1","IL7",0.497779800359027
"1798","NRP1","IL7",-0.288383042774805
"1799","IGFBP6","IL7",0.434347514972988
"1800","MET","IL7",-0.274091051653276
"1801","TIE1","IL7",0.47251225117981
"1802","CXCL10","TNFRSF13B",0.455685861078759
"1803","Flt3L","TNFRSF13B",0.429167152323826
"1804","MMP-1","TNFRSF13B",0.444096056351908
"1805","MCP-2","TNFRSF13B",0.524672549514071
"1806","CXCL1","TNFRSF13B",0.598677528818364
"1807","TGM2","TNFRSF13B",0.435362339911378
"1808","PD-L2","TNFRSF13B",0.503159051762344
"1809","CXCL9","TNFRSF13B",0.539969614068992
"1810","CCL11","TNFRSF13B",0.470142671219533
"1811","TNF","TNFRSF13B",0.529019835548146
"1812","FABP2","TNFRSF13B",-0.243143450124151
"1813","TNFSF14","TNFRSF13B",-0.188086349614686
