"","Var1","Var2","value"
"2382","TNFB","C2",0.426802303486526
"2383","IL-12B","C2",0.483212754283237
"2384","MCP-1","C2",0.462177271883266
"2385","CCL23","C2",0.478315407034737
"2386","PD-L2","C2",0.464657840796814
"2387","NEMO","C2",0.682196983310594
"2388","OPG","C2",0.50695114903612
"2389","AGRP","C2",0.39956094406732
"2390","PD-L1","C2",0.510084485078581
"2391","HSP 27","C2",0.450141761559947
"2392","CXCL11","C2",0.391595128928444
"2393","CCL20","C2",0.424739644100566
"2394","FGF-19","C2",0.477701940466761
"2395","CTSL1","C2",0.390413395724958
"2396","ADA","C2",0.555117822566313
"2397","PROC","C2",-0.173291714540179
"2398","CA3","C2",0.468251944335472
"2399","F7","C2",-0.118110050976836
"2400","NID1","C2",0.449111213713199
"2401","GP1BA","C2",0.398871035403907
"2402","TCN2","C2",0.38717260534694
"2403","FCGR3B","C2",0.501705492543189
"2404","COMP","C2",0.404314787498874
"2405","PCOLCE","C2",0.38935719642661
"2406","TIE1","C2",0.578787185134774
"2407","LYVE1","C2",0.549837192639207
"2408","FCGR2A","C2",0.614675436280599
"2409","TIMD4","C2",0.444517168651253
"2410","PIgR","CCL18",-0.101173078001976
"2411","TF","CCL18",0.445575881295198
"2412","RAGE","CCL18",0.467737917797652
"2413","KIT","CCL18",0.48908697276835
"2414","GT","CCL18",0.471074679744125
"2415","TRANCE","CCL18",0.620952022432689
"2416","EN-RAGE","CCL18",0.499641509117324
"2417","TWEAK","CCL18",0.442174677968446
"2418","VEGFA","CCL18",0.490101384560024
"2419","CD244","CCL18",0.387168022242527
"2420","HAOX1","CCL18",-0.191811483431483
"2421","TNFB","CCL18",0.39347437152435
"2422","IL-12B","CCL18",0.403883565675007
"2423","MCP-1","CCL18",0.465463568228704
"2424","PD-L2","CCL18",0.387933546162023
"2425","FGF-21","CCL18",-0.147496757034341
"2426","PROC","CCL18",-0.108617596831325
"2427","CD46","CCL18",-0.101585772752153
"2428","GNLY","CCL18",-0.100189818687692
"2429","IGFBP3","CCL18",0.393304213781401
"2430","KIT","REN",0.43799087631091
"2431","TRANCE","REN",0.491209454586302
"2432","EN-RAGE","REN",0.417265918981223
"2433","IL-12B","REN",0.394346721692103
"2434","MCP-1","REN",0.410196804283955
"2435","FETUB","REN",-0.102862480022037
"2436","MARCO","PIgR",-0.20199401244455
"2437","HB-EGF","PIgR",0.388227734755861
"2438","MMP-10","PIgR",-0.181872649292076
"2439","MCP-4","PIgR",-0.11097084903657
"2440","CSF-1","PIgR",-0.104772016822399
"2441","CXCL1","PIgR",-0.165834869255041
"2442","TGM2","PIgR",-0.11367524564769
"2443","CCL23","PIgR",-0.190653943322636
"2444","FGF-21","PIgR",0.425912813826254
"2445","LIF-R","PIgR",0.395853920929293
"2446","EFEMP1","PIgR",0.397099870657738
"2447","CR2","PIgR",-0.158976251380461
"2448","GNLY","PIgR",-0.161608597631558
"2449","IGFBP6","PIgR",-0.178816178127579
"2450","CA1","PIgR",-0.229828325473497
"2451","PGF","IGLC2",-0.117813493711075
"2452","HB-EGF","IGLC2",-0.129633378561632
"2453","TNFRSF9","IGLC2",-0.224729757674525
"2454","IL-10RB","IGLC2",-0.158745507584459
"2455","IFN-gamma","IGLC2",-0.288331025160028
"2456","OSM","IGLC2",-0.101739683414546
"2457","MCP-4","IGLC2",0.438877630107186
"2458","VEGFA","IGLC2",-0.10298491734086
"2459","CD244","IGLC2",-0.13246522971711
"2460","HAOX1","IGLC2",-0.203196316231664
"2461","HGF","IGLC2",-0.227440005567522
"2462","4E-BP1","IGLC2",-0.208598237979872
"2463","IL7","IGLC2",-0.102863760640019
"2464","MCP-2","IGLC2",-0.171595890799594
"2465","CX3CL1","IGLC2",0.477825672586843
"2466","CSF-1","IGLC2",0.495692164874721
"2467","CXCL1","IGLC2",-0.129816676264115
"2468","FGF-21","IGLC2",-0.180012481351781
"2469","SCF","IGLC2",-0.334259664427964
"2470","NEMO","IGLC2",-0.203119240018696
"2471","VEGFD","IGLC2",-0.251326405930186
"2472","TNF","IGLC2",-0.31399417517454
"2473","FABP2","IGLC2",-0.295319263913969
"2474","CD8A","IGLC2",-0.242105955386641
"2475","PARP-1","IGLC2",-0.236737128267555
"2476","OPG","IGLC2",-0.124445238190233
"2477","PD-L1","IGLC2",-0.216099416119202
"2478","HSP 27","IGLC2",-0.267089855732094
"2479","AXIN1","IGLC2",-0.123521807385424
"2480","CCL19","IGLC2",-0.292867288674277
"2481","LAP TGF-beta-1","IGLC2",-0.166118213040816
"2482","CD59","IGLC2",-0.132361870160636
"2483","CCL5","IGLC2",-0.157345386214864
"2484","NCAM1","IGLC2",-0.159274166824139
"2485","ICAM3","IGLC2",-0.189334994985218
"2486","LILRB1","IGLC2",-0.203074164827412
"2487","CDH1","IGLC2",-0.294675804886248
"2488","NOTCH1","IGLC2",-0.273315220630386
"2489","ENG","IGLC2",-0.10503506416306
"2490","FETUB","IGLC2",-0.107176522404111
"2491","TIMP1","IGLC2",-0.193170250833058
"2492","SAA4","IGLC2",-0.114012751113574
"2493","GP1BA","IGLC2",-0.126478752083285
"2494","CD46","IGLC2",-0.13312981371026
"2495","CFHR5","IGLC2",-0.324637230070012
"2496","GNLY","IGLC2",-0.208262035587456
"2497","IGFBP6","IGLC2",-0.139873909700913
"2498","ANGPTL3","IGLC2",-0.218490883086539
"2499","COMP","IGLC2",-0.23324437935686
"2500","QPCT","IGLC2",-0.276494414399146
"2501","PCOLCE","IGLC2",-0.122556681054332
"2502","TIE1","IGLC2",-0.361494768600818
"2503","LYVE1","IGLC2",-0.221773520744765
"2504","IGFBP3","IGLC2",-0.12098539615792
"2505","FCGR2A","IGLC2",-0.224212743951831
"2506","CST3","IGLC2",-0.310605022627701
"2507","RAGE","PGF",0.427812981907883
"2508","TRANCE","PGF",0.406270809390358
"2509","IFN-gamma","PGF",0.431457168641986
"2510","IL7","PGF",0.518295306583158
"2511","TNFRSF13B","PGF",0.443508098752183
"2512","Flt3L","PGF",0.399561103918664
"2513","MMP-1","PGF",0.428869453155648
"2514","MCP-2","PGF",0.528437937511276
"2515","IL-12B","PGF",0.420495414021597
"2516","NEMO","PGF",0.42578161169325
"2517","TNF","PGF",0.40035075419333
"2518","NCAM1","PGF",0.413683853954911
"2519","MET","PGF",-0.101910637709581
"2520","GIF","IL18",-0.129231835529857
"2521","CD244","IL18",-0.153153729659227
"2522","4E-BP1","IL18",-0.100554273092912
"2523","CXCL10","IL18",-0.109767496427909
"2524","CSF-1","IL18",0.427022693782996
"2525","FABP2","IL18",-0.255219701520657
"2526","PD-L1","IL18",-0.141102353641736
"2527","DPP4","IL18",-0.128910637474541
"2528","MET","IL18",-0.106546879019271
"2529","QPCT","IL18",-0.108080616551046
"2530","LILRB2","COL18A1",0.465864153092772
"2531","4E-BP1","COL18A1",-0.170912026821556
"2532","SCF","COL18A1",-0.11075821035561
"2533","FABP2","COL18A1",-0.101559616148919
"2534","MEGF9","COL18A1",0.692961736967716
"2535","NOTCH1","COL18A1",-0.177192443524434
"2536","TIMP1","COL18A1",-0.161907603829127
"2537","SERPINA7","COL18A1",-0.101196896350256
"2538","NID1","COL18A1",-0.122705163807397
"2539","COMP","COL18A1",-0.195472315934306
"2540","PTPRS","COL18A1",-0.130343481964262
"2541","CCL14","COL18A1",-0.114086547778381
"2542","MBL2","COL18A1",0.707222074277816
"2543","QPCT","COL18A1",-0.151261868634517
"2544","RAGE","LILRB2",0.395895615538683
"2545","KIT","LILRB2",0.564973873873648
"2546","TRANCE","LILRB2",0.46157038092293
"2547","EN-RAGE","LILRB2",0.484961777836028
"2548","TNFRSF9","LILRB2",0.415476359526014
"2549","TRAIL","LILRB2",-0.13494757277671
"2550","MMP-10","LILRB2",-0.159033042895413
"2551","CCL25","LILRB2",-0.154942350240242
"2552","VEGFA","LILRB2",0.485587825383994
"2553","DNER","LILRB2",-0.1206857540808
"2554","Flt3L","LILRB2",0.386336614525867
"2555","MCP-1","LILRB2",0.418771055831717
"2556","CCL28","LILRB2",-0.128887305152761
"2557","NEMO","LILRB2",0.420811362283307
"2558","CCL11","LILRB2",0.401960717504582
"2559","FGF-19","LILRB2",0.401856504100919
"2560","ST6GAL1","LILRB2",-0.210656124800142
"2561","F7","LILRB2",-0.103047540212089
"2562","GP1BA","LILRB2",0.432567782544772
"2563","CCL14","LILRB2",-0.128998782280929
"2564","TIE1","LILRB2",0.386761720923685
"2565","FCGR2A","LILRB2",0.508232643841059
"2566","GIF","TF",0.488961708004451
"2567","RAGE","TF",0.684085465388254
"2568","KIT","TF",0.596390330357139
"2569","GT","TF",0.606234470652922
"2570","hOSCAR","TF",-0.178945785632594
"2571","TRANCE","TF",0.693293107042986
"2572","EN-RAGE","TF",0.575263457738388
"2573","TNFRSF9","TF",0.54001031951554
"2574","IL-10RB","TF",0.431153975105615
"2575","CXCL5","TF",0.463209631765501
"2576","OSM","TF",0.465213632702358
"2577","VEGFA","TF",0.549370253935165
"2578","CD244","TF",0.484284766722132
"2579","CCL4","TF",-0.108387950304723
"2580","4E-BP1","TF",0.50184494345964
"2581","CXCL10","TF",0.539216370813103
"2582","IL18","TF",0.493748489829136
"2583","TNFB","TF",0.52102634876849
"2584","IL-12B","TF",0.501466005169288
"2585","MCP-1","TF",0.542139220799607
"2586","TGM2","TF",-0.215705697518045
"2587","CD5","TF",0.402665229771225
"2588","PD-L2","TF",0.469923837642223
"2589","CXCL9","TF",0.442890631459286
"2590","NEMO","TF",0.623876953898004
"2591","CCL11","TF",0.496743841854161
"2592","FABP2","TF",0.421522880618437
"2593","uPA","TF",-0.206323120239479
"2594","LIF-R","TF",0.411257016803662
"2595","PD-L1","TF",0.604425738477031
"2596","HSP 27","TF",0.451118658477137
"2597","CCL20","TF",0.439460503317234
"2598","FGF-19","TF",0.406973844087208
"2599","PROC","TF",-0.128724746001426
"2600","NID1","TF",0.430359524998688
"2601","EFEMP1","TF",0.430126726968228
"2602","GNLY","TF",-0.105307375585277
"2603","SELL","TF",-0.164571479031248
"2604","CA1","TF",-0.12505207369147
"2605","COMP","TF",0.400072205865102
"2606","TGFBI","TF",-0.100210958429526
"2607","PCOLCE","TF",0.509394596329699
"2608","TIE1","TF",0.436476028723672
"2609","LYVE1","TF",0.610071359593754
"2610","FCGR2A","TF",0.610334948498286
"2611","TIMD4","TF",0.459404508394717
"2612","GDF-2","GIF",-0.114863274484759
"2613","hOSCAR","GIF",-0.127003400719938
"2614","TRANCE","GIF",0.401912525762772
"2615","OSM","GIF",0.410502794817308
"2616","MCP-4","GIF",-0.182038682169714
"2617","CD244","GIF",0.463420320230156
"2618","CXCL10","GIF",0.499399732321628
"2619","IL-12B","GIF",0.445581769333934
"2620","CSF-1","GIF",-0.102180386776749
"2621","TGM2","GIF",-0.219448513540845
"2622","ACE2","GIF",-0.331517495971765
"2623","PD-L2","GIF",0.404566101194553
"2624","CXCL9","GIF",0.428287253728765
"2625","TNF","GIF",-0.165484817157444
"2626","FABP2","GIF",0.428355442930257
"2627","uPA","GIF",-0.243714307245253
"2628","AGRP","GIF",0.451957779729345
"2629","PD-L1","GIF",0.418906013775516
"2630","IL-18R1","GIF",-0.0989960987606702
"2631","ANG","GIF",-0.136979617183846
"2632","CD59","GIF",-0.116888483493885
"2633","CNDP1","GIF",0.387891975118927
"2634","CD46","GIF",-0.166274039939464
"2635","EFEMP1","GIF",0.435144579025145
"2636","GNLY","GIF",-0.257654301448313
"2637","IGFBP6","GIF",-0.301174875100745
"2638","SELL","GIF",-0.248043243426359
"2639","CA1","GIF",-0.151678236464283
"2640","TGFBI","GIF",-0.116212249510026
"2641","FCGR2A","GIF",0.474025865651675
"2642","KIT","LPL",-0.11122004316349
"2643","HB-EGF","LPL",-0.308597302384078
"2644","EN-RAGE","LPL",-0.177543871906194
"2645","TNFRSF9","LPL",-0.188728952142603
"2646","IFN-gamma","LPL",-0.220593930809239
"2647","CXCL5","LPL",0.570390607605076
"2648","VEGFA","LPL",-0.162880425285941
"2649","4E-BP1","LPL",-0.200618156654364
"2650","IL7","LPL",0.443955446668014
"2651","THPO","LPL",-0.16662950549899
"2652","MCP-1","LPL",-0.103568444915743
"2653","CD5","LPL",-0.172037810820035
"2654","FGF-21","LPL",-0.244181612544589
"2655","SCF","LPL",-0.189452946278115
"2656","VEGFD","LPL",-0.289579906808789
"2657","TNF","LPL",-0.239268017058957
"2658","CD8A","LPL",-0.262498159983581
"2659","PARP-1","LPL",-0.223491198711242
"2660","TNFSF14","LPL",0.838739412725203
"2661","AGRP","LPL",0.670394977316728
"2662","HSP 27","LPL",-0.101572041200104
"2663","CXCL11","LPL",0.657111960320424
"2664","CCL20","LPL",0.414094721904327
"2665","CTSL1","LPL",0.628515290396661
"2666","CCL19","LPL",-0.280230098452864
"2667","ADA","LPL",0.607706282491315
"2668","IL-18R1","LPL",-0.250462359832718
"2669","PROC","LPL",-0.20279603011545
"2670","PRSS2","LPL",-0.287696556346576
"2671","CA3","LPL",0.774065925050005
"2672","CHL1","LPL",0.402634056891773
"2673","CNDP1","LPL",0.541697096847135
"2674","PLXNB2","LPL",-0.267483872441404
"2675","TIMP1","LPL",-0.119706920349718
"2676","SERPINA7","LPL",0.491799774214215
"2677","VCAM1","LPL",0.845066588396299
"2678","GP1BA","LPL",-0.179389766661245
"2679","CD46","LPL",-0.271551608526944
"2680","CFHR5","LPL",-0.24680301610796
"2681","CR2","LPL",-0.131951808585988
"2682","GNLY","LPL",-0.19599858114786
"2683","SELL","LPL",-0.200905203575314
"2684","FCGR3B","LPL",0.641558065341304
"2685","COMP","LPL",-0.111228389621397
"2686","PTPRS","LPL",0.596552417949372
"2687","CCL14","LPL",0.522892487179745
"2688","PCOLCE","LPL",-0.130174406670772
"2689","TIE1","LPL",-0.139321012980996
"2690","ICAM1","LPL",-0.24564425452815
"2691","TIMD4","LPL",-0.171748943109064
"2692","CST3","LPL",-0.10022504333153
"2693","KIT","RAGE",0.690622692403936
"2694","GT","RAGE",0.712045936055914
"2695","hOSCAR","RAGE",-0.120267766825218
"2696","TRANCE","RAGE",0.730001284983704
"2697","EN-RAGE","RAGE",0.690437706761376
"2698","TNFRSF9","RAGE",0.626430743829409
"2699","CD40","RAGE",0.440491728663153
"2700","TWEAK","RAGE",0.409696385139063
"2701","IL-10RB","RAGE",0.491902201612249
"2702","CXCL5","RAGE",0.666442289464864
"2703","OSM","RAGE",0.475212976838265
"2704","CD4","RAGE",0.522361969228158
"2705","VEGFA","RAGE",0.686286330032299
"2706","CD244","RAGE",0.447038201733117
"2707","4E-BP1","RAGE",0.619579185121773
"2708","TNFRSF13B","RAGE",0.503442690748278
"2709","Flt3L","RAGE",0.496113045316267
"2710","MMP-1","RAGE",0.468176617036049
"2711","IL18","RAGE",0.515086967351576
"2712","TNFB","RAGE",0.602867426191504
"2713","THPO","RAGE",0.444706420959653
"2714","IL-12B","RAGE",0.575923266720433
"2715","MCP-1","RAGE",0.656883380488534
"2716","CD5","RAGE",0.473378809671647
"2717","PD-L2","RAGE",0.444789014020184
"2718","CXCL9","RAGE",0.454109021360233
"2719","SCF","RAGE",0.435692498766882
"2720","NEMO","RAGE",0.619373552187254
"2721","CCL11","RAGE",0.687091522551521
"2722","CD8A","RAGE",0.472410617249777
"2723","PARP-1","RAGE",0.480343786395965
"2724","CASP-8","RAGE",0.447591960715403
"2725","OPG","RAGE",0.388097639973897
"2726","LIF-R","RAGE",0.455251630135662
"2727","PD-L1","RAGE",0.568237907552588
"2728","HSP 27","RAGE",0.631940364775051
"2729","CCL20","RAGE",0.551105798370382
"2730","FGF-19","RAGE",0.487036354799976
"2731","LILRB1","RAGE",0.449322184283897
"2732","PLXNB2","RAGE",0.406690813138613
"2733","ENG","RAGE",0.448235697732368
"2734","NID1","RAGE",0.654376628347815
"2735","SAA4","RAGE",0.519952517790151
"2736","GP1BA","RAGE",0.567891108463797
"2737","CFHR5","RAGE",0.460949394110736
"2738","TCN2","RAGE",0.470495931302136
"2739","EFEMP1","RAGE",0.442409485420711
"2740","CA1","RAGE",-0.133802206753075
"2741","FCGR3B","RAGE",0.40840927231498
"2742","COMP","RAGE",0.544192507687035
"2743","TNC","RAGE",0.435931483978037
"2744","MBL2","RAGE",-0.125086485327585
"2745","PCOLCE","RAGE",0.75117903584358
"2746","TIE1","RAGE",0.596125980407537
"2747","LYVE1","RAGE",0.732380099145204
"2748","IGFBP3","RAGE",0.392596189211219
"2749","FCGR2A","RAGE",0.663733687393271
"2750","TIMD4","RAGE",0.566325725861254
"2751","GT","KIT",0.727897407554306
"2752","hOSCAR","KIT",-0.239968695437769
"2753","TRANCE","KIT",0.783487491111583
"2754","EN-RAGE","KIT",0.883026383327221
"2755","TNFRSF9","KIT",0.67405893073783
"2756","MMP-10","KIT",-0.141382918077707
"2757","IFN-gamma","KIT",0.431350848409597
"2758","VEGFA","KIT",0.862913493600605
"2759","CD244","KIT",0.452824265053242
"2760","CCL4","KIT",-0.20332859657325
"2761","4E-BP1","KIT",0.405323245680455
"2762","Flt3L","KIT",0.473185997866714
"2763","MMP-1","KIT",0.467443835203166
"2764","IL18","KIT",0.529801423467151
"2765","TNFB","KIT",0.635242423032032
"2766","IL-12B","KIT",0.527598324496959
"2767","MCP-1","KIT",0.766348350171376
"2768","TGM2","KIT",-0.192720379522862
"2769","CD5","KIT",0.466947751557808
"2770","NEMO","KIT",0.57791723249238
"2771","CCL11","KIT",0.522588402941063
"2772","TNF","KIT",0.396084343449967
"2773","CD8A","KIT",0.559826978393721
"2774","PARP-1","KIT",0.519498132024378
"2775","CASP-8","KIT",0.467888496010295
"2776","TNFSF14","KIT",-0.152923150999652
"2777","HSP 27","KIT",0.682427453110503
"2778","FGF-19","KIT",0.568463358821497
"2779","CCL19","KIT",0.546628765353973
"2780","CD59","KIT",0.404554972006388
"2781","PROC","KIT",-0.107792184312258
"2782","PRSS2","KIT",0.391022115832231
"2783","ST6GAL1","KIT",-0.135573332414464
"2784","LILRB1","KIT",0.462236905918651
"2785","PLXNB2","KIT",0.458656183748762
"2786","ENG","KIT",0.495583534986937
"2787","NID1","KIT",0.426979207360326
"2788","SAA4","KIT",0.422427719376449
"2789","VCAM1","KIT",-0.164143414687292
"2790","GP1BA","KIT",0.683450002996559
"2791","CFHR5","KIT",0.53147024884496
"2792","CA1","KIT",-0.193329430338701
"2793","COMP","KIT",0.463837209191673
"2794","CCL14","KIT",-0.122388513800444
"2795","TNC","KIT",0.494419502824184
"2796","PCOLCE","KIT",0.604022764528651
"2797","TIE1","KIT",0.618066450044093
"2798","LYVE1","KIT",0.739954809572328
"2799","FCGR2A","KIT",0.7204705873955
"2800","TIMD4","KIT",0.70607104780918
"2801","hOSCAR","GT",-0.220246678086175
"2802","TRANCE","GT",0.712086530174725
"2803","EN-RAGE","GT",0.800041746099483
"2804","TNFRSF9","GT",0.662594790352295
"2805","IFN-gamma","GT",0.410909685203658
"2806","VEGFA","GT",0.781295806591871
"2807","CD244","GT",0.524300992844413
"2808","CXCL6","GT",0.391654767704149
"2809","4E-BP1","GT",0.476289446509654
"2810","MMP-1","GT",0.443349475310461
"2811","IL18","GT",0.590329197822248
"2812","TNFB","GT",0.554883638877795
"2813","THPO","GT",0.418040598512219
"2814","IL-12B","GT",0.427843964465272
"2815","MCP-1","GT",0.688424097961638
"2816","CXCL1","GT",-0.171701608798335
"2817","TGM2","GT",-0.207240240666797
"2818","CD5","GT",0.553627981200439
"2819","NEMO","GT",0.542642177545061
"2820","CCL11","GT",0.618420119911618
"2821","uPA","GT",-0.119361882939412
"2822","CD8A","GT",0.527056844347149
"2823","PARP-1","GT",0.393027288561377
"2824","CASP-8","GT",0.479309198792043
"2825","LIF-R","GT",0.462399882313059
"2826","PD-L1","GT",0.419875856133149
"2827","HSP 27","GT",0.531558545432159
"2828","FGF-19","GT",0.479672086194816
"2829","CCL19","GT",0.400669555165165
"2830","PRSS2","GT",0.437533399608069
"2831","PLXNB2","GT",0.51048739947825
"2832","ENG","GT",0.499376247290179
"2833","NID1","GT",0.484527046801236
"2834","SAA4","GT",0.491134028617943
"2835","GP1BA","GT",0.57106014744618
"2836","CFHR5","GT",0.488521311823379
"2837","EFEMP1","GT",0.488893768916507
"2838","CA1","GT",-0.104610057886794
"2839","COMP","GT",0.551322979197296
"2840","TNC","GT",0.513741063988804
"2841","PCOLCE","GT",0.686621074576463
"2842","TIE1","GT",0.467456680175552
"2843","LYVE1","GT",0.748086628359891
"2844","FCGR2A","GT",0.598424472723787
"2845","TIMD4","GT",0.738938807924789
"2846","HB-EGF","MARCO",-0.133532475401639
"2847","MMP-10","MARCO",0.434465647848769
"2848","IL8","MARCO",-0.109104089237826
"2849","CCL28","MARCO",-0.136657420997794
"2850","TGM2","MARCO",-0.140816747752089
"2851","CCL23","MARCO",0.516905793523684
"2852","TNF","MARCO",-0.141964166906059
"2853","uPA","MARCO",-0.12107883249967
"2854","LIF-R","MARCO",-0.281870412225503
"2855","TGF-alpha","MARCO",-0.180636613570902
"2856","IL-18R1","MARCO",-0.233103070532931
"2857","LAP TGF-beta-1","MARCO",-0.104005973207116
"2858","PAM","MARCO",-0.18588527749872
"2859","PROC","MARCO",-0.205129870229528
"2860","CCL5","MARCO",-0.211985642800436
"2861","PRSS2","MARCO",-0.140330844306315
"2862","F7","MARCO",-0.226579479878062
"2863","CDH1","MARCO",-0.209498666544543
"2864","FETUB","MARCO",-0.154895553911347
"2865","CD46","MARCO",-0.123619510208061
"2866","EFEMP1","MARCO",-0.182128726267079
"2867","SELL","MARCO",-0.20151622484556
"2868","MET","MARCO",-0.203283728214478
"2869","MBL2","MARCO",-0.200345510001522
"2870","ICAM1","MARCO",-0.195232837998441
"2871","TIMD4","MARCO",-0.12212096330664
"2872","FABP2","GDF-2",-0.213699472199469
"2873","TNFSF14","GDF-2",-0.133909608775191
"2874","CCL5","GDF-2",-0.114966497488808
"2875","ST6GAL1","GDF-2",-0.129026354215477
"2876","F7","GDF-2",-0.264868438954708
"2877","NRP1","GDF-2",-0.187594967239562
"2878","THBS4","GDF-2",-0.124470145912924
"2879","DPP4","GDF-2",-0.120341347601753
"2880","TIMP1","GDF-2",-0.144116256951596
"2881","MET","GDF-2",-0.158767639989119
"2882","CCL14","GDF-2",-0.11179612763549
"2883","QPCT","GDF-2",-0.196787044748263
"2884","TRANCE","hOSCAR",-0.192970511449575
"2885","EN-RAGE","hOSCAR",-0.209229109543556
"2886","TNFRSF9","hOSCAR",-0.364806298739601
"2887","TRAIL","hOSCAR",0.418716487417227
"2888","CCL25","hOSCAR",0.394224273005743
"2889","IFN-gamma","hOSCAR",-0.209164846440669
"2890","VEGFA","hOSCAR",-0.236762984186911
"2891","CD244","hOSCAR",-0.280375085387352
"2892","CXCL10","hOSCAR",-0.189944824125922
"2893","Flt3L","hOSCAR",-0.162247919608367
"2894","CX3CL1","hOSCAR",0.411730730704939
"2895","TNFB","hOSCAR",-0.167794315986866
"2896","MCP-1","hOSCAR",-0.24512260543592
"2897","NEMO","hOSCAR",-0.352898375854625
"2898","TNF","hOSCAR",-0.224788976529811
"2899","FABP2","hOSCAR",-0.231138008028698
"2900","CD8A","hOSCAR",-0.257287993790637
"2901","CASP-8","hOSCAR",-0.113833626805862
"2902","OPG","hOSCAR",-0.122880683504369
"2903","LIF-R","hOSCAR",-0.198639291363848
"2904","PD-L1","hOSCAR",-0.118345974506696
"2905","HSP 27","hOSCAR",-0.177364594064478
"2906","CCL20","hOSCAR",-0.13043451891746
"2907","FGF-19","hOSCAR",-0.119012129959238
"2908","CCL19","hOSCAR",-0.203903821628175
"2909","LAP TGF-beta-1","hOSCAR",-0.262729745872311
"2910","CD59","hOSCAR",-0.121431759393504
"2911","PRSS2","hOSCAR",-0.10129843533094
"2912","IL7R","hOSCAR",-0.134333282952927
"2913","F11","hOSCAR",-0.107808992934435
"2914","ICAM3","hOSCAR",-0.265585331464685
"2915","LILRB1","hOSCAR",-0.11031292852603
"2916","PLXNB2","hOSCAR",-0.185291844588955
"2917","ENG","hOSCAR",-0.183532270690692
"2918","FETUB","hOSCAR",-0.148210842221644
"2919","DPP4","hOSCAR",-0.159458674966905
"2920","TIMP1","hOSCAR",-0.186046690352239
"2921","GP1BA","hOSCAR",-0.215838624287705
"2922","CFHR5","hOSCAR",-0.287862437665669
"2923","EFEMP1","hOSCAR",-0.122907332119158
"2924","GNLY","hOSCAR",-0.135943142331167
"2925","COMP","hOSCAR",-0.33741393947767
"2926","TNC","hOSCAR",-0.16475579960699
"2927","QPCT","hOSCAR",-0.180894002379452
"2928","PCOLCE","hOSCAR",-0.174419221289031
"2929","TIE1","hOSCAR",-0.309972891399351
"2930","LYVE1","hOSCAR",-0.327498281553639
"2931","IGFBP3","hOSCAR",-0.166582854013726
"2932","FCGR2A","hOSCAR",-0.323058354587722
"2933","ICAM1","hOSCAR",-0.105568409728442
"2934","TIMD4","hOSCAR",-0.285502018637111
"2935","CST3","hOSCAR",-0.265364632345077
"2936","EN-RAGE","TRANCE",0.805751567095591
"2937","TNFRSF9","TRANCE",0.647048296892428
"2938","TWEAK","TRANCE",0.420145877578421
"2939","CXCL5","TRANCE",0.405158507973651
"2940","CD4","TRANCE",0.395157856306033
"2941","VEGFA","TRANCE",0.764692549184265
"2942","CD244","TRANCE",0.448101699945845
"2943","CCL4","TRANCE",-0.15914968205331
"2944","4E-BP1","TRANCE",0.386711905683188
"2945","Flt3L","TRANCE",0.48915194567862
"2946","MMP-1","TRANCE",0.409498056948785
"2947","IL18","TRANCE",0.559953720768628
"2948","TNFB","TRANCE",0.562788969951715
"2949","IL-12B","TRANCE",0.548406042237912
"2950","MCP-1","TRANCE",0.664922919641842
"2951","TGM2","TRANCE",-0.137202806114961
"2952","CD5","TRANCE",0.446855704828836
"2953","PD-L2","TRANCE",0.491762529365048
"2954","CXCL9","TRANCE",0.402185768662845
"2955","NEMO","TRANCE",0.607342186751795
"2956","CCL11","TRANCE",0.525196373751758
"2957","CD8A","TRANCE",0.538753329165363
"2958","PARP-1","TRANCE",0.440436653829593
"2959","CASP-8","TRANCE",0.387599643982837
"2960","OPG","TRANCE",0.416187991860244
"2961","LIF-R","TRANCE",0.433651252891896
"2962","PD-L1","TRANCE",0.522280665635406
"2963","HSP 27","TRANCE",0.551313260194763
"2964","FGF-19","TRANCE",0.513235014869937
"2965","CCL19","TRANCE",0.424031021068305
"2966","PROC","TRANCE",-0.142975909833389
"2967","LILRB1","TRANCE",0.408281982618986
"2968","PLXNB2","TRANCE",0.420677638308069
"2969","ENG","TRANCE",0.415378589424983
"2970","NID1","TRANCE",0.417626001613937
"2971","SAA4","TRANCE",0.398160090353747
"2972","GP1BA","TRANCE",0.593530403336544
"2973","CFHR5","TRANCE",0.446729282985374
"2974","EFEMP1","TRANCE",0.408296343099853
"2975","COMP","TRANCE",0.506514622920211
"2976","TNC","TRANCE",0.414578258007551
"2977","PCOLCE","TRANCE",0.575075358892616
"2978","TIE1","TRANCE",0.536675853932113
"2979","LYVE1","TRANCE",0.699082410712998
"2980","FCGR2A","TRANCE",0.723108508678153
"2981","TIMD4","TRANCE",0.683721617673514
"2982","TNFRSF9","HB-EGF",0.554260370660103
"2983","MMP-10","HB-EGF",-0.25694542878131
"2984","IFN-gamma","HB-EGF",0.389543038120089
"2985","CD6","HB-EGF",-0.166255087767406
"2986","VEGFA","HB-EGF",0.392802139221364
"2987","4E-BP1","HB-EGF",0.497431843150746
"2988","DNER","HB-EGF",-0.0993277024926571
"2989","IL8","HB-EGF",0.400407043852091
"2990","IL18","HB-EGF",0.448566590771028
"2991","CX3CL1","HB-EGF",-0.101801572264928
"2992","THPO","HB-EGF",0.526060984173737
"2993","CSF-1","HB-EGF",-0.247172997629941
"2994","CXCL1","HB-EGF",-0.161808748987842
